x,y,pmi,count
ll,warrant,0.832639461034007,7
be,brief,0.8312611333219838,12
some,years,0.8310615035864977,5
done,have,0.8309653036787162,61
hear,word,0.8308488716874416,7
heard,say,0.830543972861616,10
bid,them,0.8302443223189189,11
fair,news,0.8289306528883598,5
fetch,from,0.82888771295537,5
come,kate,0.8279949879400348,8
should,told,0.8279655298123064,5
spirit,when,0.827280522601043,5
night,romeo,0.8261270173229112,5
then,why,0.8259624806731298,49
meet,we,0.8258044775285545,16
fought,have,0.8252319599257738,7
been,ever,0.8252319599257738,6
bed,death,0.8250545882745832,6
at,meet,0.8247213255554787,10
at,pleasure,0.8247213255554787,5
earl,of,0.8246192706890936,25
are,they,0.8244414772118013,97
brother,die,0.824354677596257,8
let,pass,0.8242750124613177,6
clarence,edward,0.8241157260183426,6
holy,man,0.8227906060487411,6
foot,on,0.8226847709118938,8
as,guess,0.8216982180380934,6
as,becomes,0.8216982180380934,6
banish,from,0.8214318305757782,7
sighs,with,0.8214167569252584,6
silver,with,0.8214167569252584,6
rude,this,0.8205313448308037,5
in,padua,0.8190774174957446,13
ll,swear,0.8190666538447331,9
loss,their,0.8188917818947548,5
else,would,0.8188168583231201,14
son,young,0.8186121331523794,6
look,on,0.8185682047170617,35
presence,this,0.8177203674969752,11
proud,queen,0.8174674522313974,5
last,when,0.8170076380202034,8
becomes,it,0.8167987923889111,8
abroad,what,0.8162562632966169,5
kiss,one,0.8155686432463944,5
go,hence,0.8152703187904385,12
curse,thee,0.8150969684979907,6
lives,their,0.8148642926117113,7
men,young,0.8146327306324033,5
d,usurp,0.8145080945340006,6
thou,wicked,0.8144665571152034,5
coward,thou,0.8144665571152034,5
heads,our,0.8143834941940546,5
brain,but,0.8140928990129861,5
if,please,0.8138610507570714,17
told,was,0.8134708490399836,7
his,neck,0.8131989820965528,8
as,easy,0.8130980462761758,5
pleasure,your,0.8129679365358193,14
do,harm,0.8125187662029963,5
coming,is,0.8122172622927606,17
remember,well,0.8096202077617877,6
born,were,0.8092643744916533,5
an,like,0.8091654048486557,34
hath,person,0.8085877275379946,5
john,sir,0.8085262664229211,7
for,pay,0.8084331600913601,11
cause,know,0.8082318858778161,8
bring,them,0.8079679276077667,11
brace,of,0.806890503728662,6
sir,yes,0.806890503728662,5
lucentio,sir,0.806890503728662,5
we,win,0.8066694670882935,6
are,whence,0.8063194392388805,5
country,s,0.8059306614404811,24
dost,think,0.8055863151152176,5
every,one,0.8052834708479382,9
keep,st,0.8039615676837388,5
dreams,he,0.8038689083102482,7
dost,know,0.8034854508533544,8
great,warwick,0.8034348308309295,5
bosom,from,0.803333608482982,5
from,lips,0.803333608482982,5
nature,yet,0.8025078411899702,6
by,saint,0.8021992838186226,9
me,told,0.8019831692339179,22
at,highness,0.8018584425959745,5
sit,upon,0.8014954718419558,5
do,wrong,0.8009753761734228,11
a,christian,0.8009001400394746,9
her,music,0.8003078567044237,5
end,see,0.7999260946610035,5
together,we,0.7999151399388623,11
hold,take,0.7992705153059663,6
next,on,0.799203675062371,6
hear,nay,0.7984399205693044,8
stabb,that,0.7984023935031431,6
far,from,0.7977297309649833,11
him,slew,0.7969372060067044,6
living,no,0.7966447607505781,5
none,nor,0.7956890417177489,5
dare,sir,0.7956094933189729,5
lips,thy,0.7953485774313394,8
most,welcome,0.7950133443140355,5
his,keeps,0.7947155764025398,5
of,temples,0.7946560473116504,5
middle,of,0.7946560473116504,5
bereft,of,0.7946560473116504,5
earth,on,0.7946560473116504,15
d,fill,0.7943047084457138,7
despite,in,0.793860629142763,8
had,heard,0.7936820639205621,7
report,than,0.7935859166299846,5
another,out,0.7935265421706805,5
enough,tis,0.792913480939167,5
seat,thy,0.7928739583034841,5
he,knows,0.7924394465294663,15
lord,my,0.792241639387959,443
bring,ll,0.7916808533551005,13
very,well,0.7906974550582232,19
corioli,in,0.7906554892675517,9
it,needs,0.7887700687886675,9
a,vessel,0.7886656836224629,5
a,whereto,0.7886656836224629,5
a,stranger,0.7886656836224629,5
a,spy,0.7886656836224629,5
a,suitor,0.7886656836224629,5
nay,stay,0.7884895905271245,5
make,seem,0.787883593582357,5
stand,up,0.787597179752561,9
are,bound,0.7868216495396023,7
d,sigh,0.7864793709337572,5
d,enter,0.7864793709337572,10
d,hadst,0.7864793709337572,10
draw,ll,0.7856428983577833,5
her,juliet,0.7855845998837172,8
how,long,0.7855397602283263,13
do,service,0.7852446813363343,8
know,uncle,0.7850020451593414,5
hands,take,0.7848726946053238,6
can,ere,0.7847526178631753,7
all,speed,0.7846625820888145,6
is,respected,0.7834137044425561,5
france,from,0.783130222394695,6
beauty,thy,0.7831141210143278,10
follow,us,0.7830175252661753,6
of,york,0.7829431765065004,189
he,spake,0.7826796092403101,5
a,guest,0.7819323009634945,8
all,rest,0.7818696819046443,20
said,when,0.7815230320403679,9
again,er,0.7806736265427114,6
death,lie,0.780177573396944,5
edward,son,0.7801715762211359,16
good,night,0.7797018948368997,25
put,t,0.779205399641411,7
honours,your,0.7791096692748519,7
sir,thank,0.7778807263585413,8
en,we,0.7777057711529768,6
come,late,0.777689869628639,6
look,master,0.777117802171297,6
or,two,0.7766606901404254,15
ere,t,0.7753789917883581,7
better,much,0.7750740596613107,6
say,uncle,0.7750266450117845,6
hath,wrong,0.7745369965105698,6
prevail,with,0.7744201942490349,5
well,ye,0.7743444474132445,5
hath,power,0.7731154093757756,10
it,stands,0.7730898645035051,17
these,within,0.7730587684259852,5
friend,mine,0.7730587684259852,5
her,she,0.7726965775316186,83
ere,go,0.7726059065685762,10
understand,you,0.7723796526004981,10
able,to,0.7721911976260056,11
commends,to,0.7721911976260056,5
a,jack,0.7709369166620313,6
a,gift,0.7709369166620313,6
our,request,0.7701798317020011,5
buckingham,lord,0.7693897423990602,6
have,wouldst,0.7692805545966238,8
there,tybalt,0.7689999119491175,5
might,would,0.7679568885859618,12
long,t,0.7678258538979122,7
as,loved,0.7673405557155006,9
be,spoken,0.7673198538310959,5
brow,his,0.7666868528022961,5
find,shall,0.7664111616660635,17
given,have,0.766254099966436,11
in,parliament,0.7658319055425196,5
in,vault,0.7658319055425196,5
god,pardon,0.7656772036985786,6
presently,shall,0.765497818570437,5
derby,of,0.7646928239342071,7
carlisle,of,0.7646928239342071,7
afeard,i,0.7640715628324048,5
country,his,0.7636813426625709,18
call,name,0.763266568196175,7
how,news,0.7621571997126131,12
chide,me,0.7605904840756927,5
great,men,0.7603101613955154,7
though,yet,0.7602547631580651,13
d,drown,0.760150432211408,5
go,home,0.7594728912972937,8
me,tell,0.7592724421477796,94
before,time,0.759115402782572,11
thought,tis,0.7586502770689998,6
her,marry,0.7586011101981238,13
subjects,we,0.7585224547806373,5
majesty,your,0.7579203702049139,18
resolve,your,0.7579203702049139,5
by,swear,0.7576773402702544,12
but,nothing,0.7573954223882982,42
hardly,that,0.7570097083449181,6
d,match,0.7565161475563139,7
but,remedy,0.7561009520352994,5
thy,wast,0.7550853974140843,5
for,vengeance,0.7548060185161234,7
re,you,0.7546508856400665,15
if,wert,0.7546508856400665,5
as,such,0.7545814833918492,73
be,gone,0.7545246555906665,43
most,noble,0.7541083565477724,9
came,how,0.7537831641088396,10
canst,how,0.7537831641088396,5
comes,where,0.7532056447658856,10
fie,what,0.7527700057755102,6
away,come,0.7525791490456079,21
as,twere,0.7525011928970694,11
head,on,0.7524848238835589,19
or,twere,0.7524308105159246,5
now,prithee,0.7519449922641416,6
all,souls,0.7519064585272011,7
on,put,0.7518775604680425,16
had,would,0.7510396774607374,38
how,mark,0.7507776539691143,6
feel,shall,0.7502578520137001,5
fill,with,0.7500608483895902,8
s,womb,0.7498147194615498,8
s,shepherd,0.7498147194615498,8
can,than,0.7494048143042645,27
can,none,0.7494048143042645,6
am,i,0.7492814451876263,433
children,their,0.7492558537533605,5
head,upon,0.7492071141223229,11
how,now,0.7484636551302281,71
draw,thy,0.7483520147551158,8
hath,seen,0.7482918256507436,5
pray,sir,0.7481848433908348,20
news,now,0.7480845714509035,16
crown,henry,0.7479047765893403,7
cross,d,0.7475613049033875,6
my,troth,0.747258766067117,10
have,might,0.7472197441450006,31
then,turn,0.7465499603774355,8
be,content,0.7465000098935224,16
are,welcome,0.746392992483994,14
have,note,0.746050713878149,7
he,says,0.7456960429871401,15
is,unknown,0.7456251435531563,5
far,so,0.7452235985762268,18
a,piece,0.7450011825676316,13
he,took,0.7448910483509104,11
seem,would,0.7440447311805504,6
have,often,0.7440447311805504,9
gage,my,0.7436244814120231,7
sent,was,0.7434329824322284,5
desire,sir,0.7432214238592847,5
pray,thee,0.7428487348448205,26
need,we,0.7427281875974054,10
business,this,0.7426445691361776,20
s,throat,0.7419893819495932,5
little,some,0.7415125902248103,7
which,years,0.7408046425423469,8
speed,with,0.7394245335438052,11
right,tis,0.7391281373665247,6
our,uncle,0.7386627802559362,9
sworn,we,0.7375885479449944,6
lawful,thy,0.7373566304536526,5
face,see,0.7371703578872529,7
along,with,0.7370958712252226,12
died,he,0.736922118679635,6
excuse,this,0.7362104591307677,5
humour,this,0.7362104591307677,5
unto,york,0.7360977420740294,6
thou,wherefore,0.7360399498011603,6
petruchio,thee,0.735915722450366,5
in,triumph,0.7358686821650763,7
banish,our,0.7355717032787943,7
naples,of,0.7355345951929937,8
wisdom,your,0.7344392743553909,6
hath,law,0.7337920288205104,6
thither,will,0.7337776565368357,6
d,pass,0.7334748436247824,13
advise,you,0.7334615865701284,8
at,house,0.7333237371857293,15
seen,them,0.7331514869625919,5
kill,richard,0.7328760286281987,5
d,wash,0.7323213383466507,8
twenty,would,0.7318102747635387,5
hast,made,0.7317416061758546,7
dream,on,0.7316043015645614,5
a,fool,0.7312642118980801,23
from,hence,0.7311012223906849,15
cannot,tell,0.7309869674422731,10
own,their,0.7308841636823178,15
commend,to,0.7307985124677806,20
me,teach,0.7306272606982496,7
not,plead,0.7304389617141628,5
hit,not,0.7304389617141628,5
no,nor,0.730259801058479,34
but,question,0.7297720133129502,5
hand,thy,0.7297594487031311,34
here,stands,0.7295670043093856,5
a,dish,0.7295442315038063,6
john,of,0.7293450203752962,38
has,who,0.7291402127874859,5
so,soon,0.7288331823880575,10
any,house,0.7286286159773495,5
said,well,0.7285869568525694,9
by,consent,0.7279814573025478,5
matter,no,0.7279659868427759,11
his,lands,0.7277687867719266,6
bishop,of,0.7277092576810371,15
of,substance,0.7277092576810371,5
of,possession,0.7277092576810371,5
of,wealth,0.7277092576810371,5
deeds,we,0.7274882210406686,5
nor,wife,0.72698988461787,6
far,tis,0.7268936809495131,5
eyes,look,0.7263395102355711,6
hand,heart,0.726187660868698,8
much,so,0.7257639506603809,47
any,if,0.72568718970475,29
do,office,0.7253685904840962,5
again,speak,0.724506743917202,10
men,those,0.7244561002833153,5
in,purse,0.7244392203842945,5
deed,this,0.7236213318227472,12
death,life,0.7233025438336002,14
gloucester,lord,0.7232087564543608,5
aumerle,of,0.7231931565160734,41
away,let,0.7230741228078037,18
friends,god,0.7230020148049975,7
had,kill,0.7228049806615164,5
i,protest,0.7226788776741798,10
all,world,0.7225146753399699,26
mine,tears,0.7225023949835413,5
greet,my,0.722435182342085,5
feet,my,0.722435182342085,5
griefs,my,0.722435182342085,5
blood,even,0.7223343828796611,5
time,tis,0.7223324066534598,17
hence,take,0.7221856264192572,7
d,dispatch,0.721754041297102,7
blows,for,0.72128298437246,9
cannot,therefore,0.7212271301531168,6
sue,to,0.7210386751786243,8
hadst,him,0.7204618533350046,7
like,sea,0.7199555990566389,5
than,words,0.7199472460349162,10
mistake,not,0.7194435774126996,6
good,work,0.7192211474555182,5
gentlemen,good,0.7192211474555182,6
perform,will,0.7190543997161293,5
give,me,0.7189676481532562,98
her,saw,0.718637810253104,9
heaven,honour,0.718637810253104,5
again,never,0.7178058282325621,7
our,strength,0.7174734811859982,5
have,hundred,0.7168924851369356,6
entreat,me,0.7163868215836393,10
about,go,0.715567405598212,7
his,manner,0.7155343303549149,5
bow,his,0.7155343303549149,5
together,well,0.7140485455259934,5
be,spent,0.7138755346041297,6
friend,good,0.713826115568812,10
she,woman,0.7135403014868259,7
by,order,0.7132582004818415,5
by,oath,0.7132582004818415,8
met,we,0.7127649642199623,6
deeds,his,0.7125288202151897,8
bless,with,0.7122722875001903,8
cause,had,0.7121765541190239,6
lands,s,0.7120261585721499,7
s,winter,0.7120261585721499,6
let,them,0.7116625711288534,46
tis,true,0.7113977954213735,12
lo,this,0.7113868754057356,5
same,this,0.7113868754057356,10
at,hand,0.7111794472609656,18
dream,o,0.7111412476168775,5
dead,men,0.7110921387253338,5
empty,is,0.7108630372939444,5
is,wedding,0.7108630372939444,5
ere,hear,0.710601354989181,5
kiss,they,0.7104542279542118,5
pardon,thee,0.7102312970521978,14
law,make,0.7099968178877311,5
marry,she,0.7097866525197072,8
arms,in,0.7097159635635881,29
their,they,0.709294562426973,44
for,money,0.7090485279554483,7
me,pardon,0.7085771199551754,32
again,call,0.7085542349825735,6
honour,your,0.7080069198730811,52
in,view,0.7078399585648327,7
in,safety,0.7078399585648327,7
come,home,0.7076520030208839,10
put,these,0.70764658986884,6
news,these,0.70764658986884,6
tears,with,0.7074734046184217,30
meet,should,0.7069218370875308,5
ground,on,0.7068894137434637,6
believe,do,0.7067633459670358,9
comes,time,0.7067273333228837,7
since,time,0.7067273333228837,6
banished,is,0.7067070775227867,8
her,sake,0.7064033538360924,5
man,woman,0.7058207991117165,5
d,offer,0.7053636251089327,7
in,sense,0.7051340651889079,10
hence,let,0.7039811808987814,12
e,that,0.7039811808987814,14
morning,this,0.7034179457344603,9
faith,ll,0.703291605520652,7
dost,speak,0.7027269695939601,5
horse,how,0.7026306416614584,5
me,mistake,0.702598537098006,5
me,understand,0.702598537098006,5
cannot,live,0.702341785992743,5
company,shall,0.7007724889337819,6
dare,not,0.7004757383367196,14
heir,his,0.7004456595606917,11
alone,then,0.7000378310831787,5
confess,do,0.699814486011708,5
find,where,0.6997613255389195,6
enough,well,0.6995487486957603,6
enough,were,0.6991929154256261,5
deny,we,0.698524525105352,5
attend,we,0.698524525105352,5
come,gentlemen,0.6985086235810142,5
deed,good,0.6980318483855801,5
be,until,0.6978480891699791,7
milan,of,0.6977460343035939,6
any,nor,0.6976099984428409,7
conjure,i,0.6971247732017917,6
but,soft,0.6969794999166428,9
else,had,0.6967720509125057,7
art,st,0.6966363197471431,8
face,upon,0.6966165291626241,8
even,heart,0.6962802271350984,6
cry,o,0.6957663860499232,6
he,lived,0.69552943352141,6
an,please,0.6952794571393387,6
place,where,0.6952136977881989,6
into,some,0.6950874677387988,5
blood,heart,0.6947208197795772,8
gave,him,0.6941329146126554,7
man,old,0.6939215758120088,10
nor,nothing,0.6938901086177115,5
gaunt,of,0.6936294681087618,35
my,soul,0.6934479020313028,66
our,voices,0.6933398014692788,5
not,trouble,0.6931146386903504,6
does,he,0.6930688349737532,16
ought,to,0.6930099515783807,5
longs,to,0.6930099515783807,5
signify,to,0.6930099515783807,5
signal,to,0.6930099515783807,5
child,was,0.6924271563152078,7
die,let,0.6922858859189919,13
a,deal,0.6917556706144065,6
a,wine,0.6917556706144065,6
a,beggar,0.6917556706144065,9
a,coward,0.6917556706144065,8
a,bird,0.6917556706144065,5
go,let,0.6916238515195968,38
true,very,0.6907131965615224,6
say,wilt,0.6907057593117487,7
him,warrant,0.69031771161214,10
done,therefore,0.6898186659014927,5
follow,go,0.6896316715038123,5
in,presence,0.6894435596790649,13
field,we,0.6892838683704393,6
spring,that,0.689257924078075,7
father,son,0.6890745050854681,14
morrow,to,0.6889510951015132,71
can,tell,0.6888988546223968,13
back,on,0.6887911916506675,12
having,her,0.6886745868756609,6
kindred,s,0.688545062722627,6
s,summer,0.688545062722627,6
mercutio,s,0.688545062722627,6
have,said,0.6882473036874055,24
of,piece,0.6882007163973636,15
lost,which,0.6879523352170713,5
him,kill,0.6873733309653588,15
midst,the,0.6861558074465927,5
garland,the,0.6861558074465927,8
commons,the,0.6861558074465927,9
event,the,0.6861558074465927,5
tarpeian,the,0.6861558074465927,5
glasses,the,0.6861558074465927,5
bottom,the,0.6861558074465927,7
lute,the,0.6861558074465927,5
sacrament,the,0.6861558074465927,5
proudest,the,0.6861558074465927,5
lark,the,0.6861558074465927,10
sweetest,the,0.6861558074465927,5
the,wiltshire,0.6861558074465927,7
capulets,the,0.6861558074465927,5
smallest,the,0.6861558074465927,5
lancaster,of,0.6858468110038862,24
they,together,0.6856306442291795,5
because,they,0.6856306442291795,5
edward,warwick,0.6856041822207688,7
defy,i,0.68489031678478,5
i,trow,0.68489031678478,5
fly,from,0.6846438211516834,5
nose,s,0.6839974349719065,5
follow,ll,0.6839864503252653,7
my,sovereign,0.6839769305229093,30
case,in,0.6836451493551694,12
brief,in,0.6836451493551694,12
back,go,0.6833827222268108,7
be,taken,0.68299896813106,5
both,them,0.682595113520148,15
gracious,my,0.682140587482912,40
of,sign,0.6819517671203621,9
but,sort,0.6814673337383952,5
place,some,0.6812991832531656,5
kill,thou,0.6808337370824072,17
a,thousand,0.6804746602047175,38
wish,would,0.6793194015438953,6
long,so,0.6793155429540755,23
her,husband,0.6791292689694305,12
have,ld,0.6791039242475357,7
dead,edward,0.6789736033217557,7
his,person,0.6789202192341095,12
trial,your,0.6787391241572891,5
all,goes,0.6783290899975748,5
said,what,0.6781845114170345,19
knows,not,0.6780508922544746,15
dear,god,0.6779801067284241,5
god,keep,0.6779801067284241,5
but,choose,0.6776743447212561,6
bid,me,0.6771829414712834,28
power,their,0.6771694244703361,8
bid,give,0.6771315791056741,5
pray,tell,0.6768289348551666,8
my,services,0.6766776917814098,6
fortunes,my,0.6766776917814098,6
my,tent,0.6766776917814098,10
lay,upon,0.6765567352336559,5
no,other,0.6765049070240469,21
never,yet,0.6764131430743371,14
am,last,0.6762746342286716,6
lend,me,0.6762695983756569,5
